iid,id,gender,idg,condtn,wave,round,pid,piid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,from,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,undergra,mn_sat,tuition
96,3,1,6,2,4,18,15,90,0,0.13,0,23,4,15,21,18,18,10,18,26,5,3,3,6,Argentina,3382,1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,6,8,7,6,6,5,6,7,0,7,1,3,,,
96,3,1,6,2,4,18,16,91,0,0.28,0,25,6,15,3,50,20,2,10,26,5,3,3,6,Argentina,3382,1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,8,8,8,8,8,7,8,7,0,7,1,3,,,
96,3,1,6,2,4,18,17,92,0,0.56,0,29,2,10,20,20,20,20,10,26,5,3,3,6,Argentina,3382,1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,7,7,7,6,7,5,6,6,0,7,1,3,,,
96,3,1,6,2,4,18,18,93,0,0.55,0,29,2,14,20,18,24,18,6,26,5,3,3,6,Argentina,3382,1,7,1,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,7,8,8,8,7,5,7,7,0,7,1,3,,,
366,6,1,12,2,14,20,1,341,1,0.55,0,23,4,20,20,20,20,20,0,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,9,8,8,8,7,9,9,8,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,2,342,0,0.06,0,33,3,40,15,25,5,15,0,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,7,6,6,6,6,6,7,6,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,3,343,0,0.62,1,32,2,5,25,20,10,15,25,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,6,7,6,7,5,6,6,6,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,4,344,1,0.36,0,26,3,15,15,15,20,20,15,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,8,9,9,8,9,8,8,8,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,5,345,1,0.19,1,24,2,10,20,27,23,15,5,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,6,6,6,5,5,5,7,7,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,6,346,1,0.2,0,26,6,22.5,17.4,20.3,17.5,10.7,11.8,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,10,8,8,9,8,8,9,8,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,7,7,0,0.21,0,26,1,30,5,10,20,30,5,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,2,6,7,5,6,4,6,5,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,8,348,0,0.56,0,21,4,15,25,15,15,15,15,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,5,6,6,6,5,4,5,4,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,9,349,1,0.37,1,33,2,25,20,10,20,20,5,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,9,10,8,9,8,9,9,8,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,10,350,1,0.02,1,31,2,12,25,25,8,15,15,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,8,7,7,8,7,8,8,6,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,11,351,0,0.64,0,35,4,15,15,30,15,15,10,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,6,8,8,6,6,7,7,5,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,12,352,0,0.2,0,29,6,20,20,20,10,10,20,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,6,8,7,6,5,5,6,6,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,13,353,0,0.56,0,25,4,15,10,25,25,10,15,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,4,7,6,4,3,2,4,4,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,14,354,1,-0.02,1,22,2,20,10,20,20,20,10,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,8,7,7,9,8,7,8,7,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,15,355,1,0.53,1,24,2,50,20,10,5,10,5,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,9,8,9,9,9,8,9,8,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,16,356,0,-0.05,1,27,2,15,25,20,20,0,20,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,6,7,7,6,7,5,6,5,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,17,357,0,0.29,0,27,4,15,20,20,20,20,5,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,8,8,8,8,8,8,8,7,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,18,358,1,0.06,0,26,4,20,10,25,25,10,10,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,8,7,8,8,8,7,8,7,1,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,19,359,1,0.34,1,26,2,9,17,23,15,14,22,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,1,7,7,8,8,6,7,7,7,0,8,1,3,Monash University - Australia,,
366,6,1,12,2,14,20,20,360,0,0.26,0,24,6,20,30,10,10,10,20,27,8,2,4,6,Australia,20062,1,4,1,6,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,6,7,8,6,9,6,6,5,0,8,1,3,Monash University - Australia,,
85,10,0,19,2,4,18,1,94,0,0.3,0,28,4,20,20,20,10,10,20,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,4,1,4,1,10,1,1,3,0,6,1,2,,,
85,10,0,19,2,4,18,2,95,0,-0.37,1,26,2,18,18,18,19,13,14,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,5,6,7,5,6,2,4,5,0,6,1,2,,,
85,10,0,19,2,4,18,3,96,0,0.71,0,26,3,10,20,20,22,6,22,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,5,5,6,6,6,2,3,3,0,6,1,2,,,
85,10,0,19,2,4,18,4,97,0,0.01,1,29,2,50,7,20,23,0,0,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,1,7,8,7,7,5,4,7,7,0,6,1,2,,,
85,10,0,19,2,4,18,5,98,0,0.07,1,39,2,40,20,15,20,0,5,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,8,8,8,1,1,1,3,4,0,6,1,2,,,
85,10,0,19,2,4,18,6,99,0,0.5,1,28,2,30,30,20,10,10,0,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,1,8,7,7,6,6,5,7,6,0,6,1,2,,,
85,10,0,19,2,4,18,7,7,0,0.32,0,30,6,20,25,25,15,5,10,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,5,8,8,5,8,3,7,6,0,6,1,2,,,
85,10,0,19,2,4,18,8,101,0,0.18,0,22,4,40,8,10,12,10,20,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,4,7,9,4,8,3,3,4,0,6,1,2,,,
85,10,0,19,2,4,18,9,102,0,-0.08,1,32,2,30,10,30,20,10,0,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,5,8,8,6,5,3,5,5,0,6,1,2,,,
85,10,0,19,2,4,18,10,103,0,0.12,1,26,2,40,5,20,10,10,15,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,8,7,7,6,6,3,6,6,0,6,1,2,,,
85,10,0,19,2,4,18,11,104,0,0.56,1,27,2,20,15,25,15,20,5,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,1,7,7,8,7,9,5,7,5,0,6,1,2,,,
85,10,0,19,2,4,18,12,105,0,-0.14,0,25,1,30,15,20,20,0,5,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,8,8,8,6,6,2,6,4,0,6,1,2,,,
85,10,0,19,2,4,18,13,106,0,0.44,0,22,3,10,20,35,10,5,20,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,6,8,7,6,8,2,6,5,0,6,1,2,,,
85,10,0,19,2,4,18,14,107,1,0.56,1,21,2,19,24,21,23,5,8,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,1,7,6,6,5,6,5,6,6,0,6,1,2,,,
85,10,0,19,2,4,18,15,108,0,0.33,1,24,2,10,20,35,20,0,15,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,6,6,6,4,6,1,5,5,0,6,1,2,,,
85,10,0,19,2,4,18,16,109,0,0.59,0,25,4,15,10,30,10,5,30,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,6,8,7,5,6,2,6,6,0,6,1,2,,,
85,10,0,19,2,4,18,17,110,0,0.54,1,28,2,20,20,15,15,5,25,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,5,5,5,7,5,3,5,5,0,6,1,2,,,
85,10,0,19,2,4,18,18,111,0,0.26,0,27,4,20,20,20,20,10,10,30,11,2,3,5,AZ,25589,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,0,6,4,6,2,6,1,3,6,0,6,1,2,,,
295,2,0,3,2,12,14,1,308,0,0.44,0,27,4,17,19,18,17,11,18,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,4,10,9,6,6,5,7,4,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,2,309,0,0.21,1,32,2,20,20,20,20,10,10,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,6,8,7,9,7,5,6,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,3,310,0,0.16,1,25,2,24,15,20,20,8,13,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,6,9,10,5,5,5,6,7,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,4,311,0,0.19,0,29,4,50,20,10,10,5,5,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,7,7,7,7,7,5,7,5,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,5,312,0,0.33,1,23,2,25,5,30,15,5,20,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,5,7,7,7,7,7,6,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,6,313,0,0.17,1,27,2,19,13,18,18,10,22,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,7,7,7,9,7,9,8,7,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,7,7,0,0.42,0,32,6,20,10,30,20,10,10,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,6,8,9,5,5,5,6,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,8,315,0,0.14,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,7,7,8,6,7,5,7,7,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,9,316,0,0.12,1,25,2,25,20,15,25,10,5,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,5,7,8,9,9,5,6,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,10,317,0,0.19,1,30,2,50,0,20,20,0,10,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,8,6,7,9,7,5,8,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,11,318,0,0.04,0,29,6,40,30,10,8,2,10,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,5,9,8,8,8,8,8,5,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,12,319,0,-0.02,1,26,2,20,25,20,10,5,20,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,4,8,7,5,7,5,5,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,13,320,0,0.35,1,36,2,20,16,16,16,16,16,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,0,5,9,8,5,7,5,7,5,0,7,1,3,Arizona State,"1,097.00","10,352.00"
295,2,0,3,2,12,14,14,321,0,0.31,1,29,2,30,15,15,20,10,10,30,9,2,5,7,AZ,39394,2,6,1,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,7,7,7,5,7,5,6,6,0,7,1,3,Arizona State,"1,097.00","10,352.00"
190,7,1,14,1,8,10,1,174,0,0.21,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,0,5,8,8,8,4,5,4,6,0,6,2,2,,,
190,7,1,14,1,8,10,2,175,1,0.05,0,23,6,12.24,20.41,16.33,14.29,20.41,16.33,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,9,8,8,9,8,10,7,5,1,6,2,2,,,
190,7,1,14,1,8,10,3,176,0,-0.34,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,9,7,8,7,9,3,7,5,0,6,2,2,,,
190,7,1,14,1,8,10,4,177,0,-0.03,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,0,5,7,5,8,5,5,4,5,1,6,2,2,,,
190,7,1,14,1,8,10,5,178,0,0.01,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,0,3,9,8,9,7,9,5,5,0,6,2,2,,,
190,7,1,14,1,8,10,6,179,1,0.22,0,30,3,19.15,21.28,17.02,17.02,12.77,12.77,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,10,8,10,9,9,5,9,5,0,6,2,2,,,
190,7,1,14,1,8,10,7,7,0,0.13,0,24,4,15.38,17.31,17.31,19.23,13.46,17.31,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,7,5,7,7,7,5,6,4,0,6,2,2,,,
190,7,1,14,1,8,10,8,181,1,-0.18,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,6,9,7,9,7,5,7,6,0,6,2,2,,,
190,7,1,14,1,8,10,9,182,0,0.01,0,22,1,16.07,17.86,17.86,17.86,17.86,12.5,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,7,5,7,7,7,5,6,4,0,6,2,2,,,
190,7,1,14,1,8,10,10,183,0,0.24,1,24,2,20,22.5,17.5,22.5,10,7.5,25,13,2,1,1,Azerbaijan,763,2,7,3,9,7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,1,8,3,8,8,4,1,6,6,1,6,2,2,,,
94,1,1,2,2,4,18,1,76,1,0.21,0,34,2,10,10,30,20,10,20,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,6,6,6,7,7,6,7,7,0,7,1,3,,,
94,1,1,2,2,4,18,2,77,1,0.56,0,22,2,15,20,20,20,15,10,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,8,8,7,7,7,5,7,7,0,7,1,3,,,
94,1,1,2,2,4,18,3,78,0,0.69,0,23,3,10,25,20,10,20,15,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,5,6,6,5,3,5,3,0,7,1,3,,,
94,1,1,2,2,4,18,4,79,0,0.27,1,26,4,10,20,15,20,20,15,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,7,8,8,6,9,8,6,0,7,1,3,,,
94,1,1,2,2,4,18,5,80,0,0.61,1,27,4,10,20,20,10,20,20,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,6,7,7,7,7,5,5,5,0,7,1,3,,,
94,1,1,2,2,4,18,6,81,0,0.6,0,28,2,10,10,20,20,20,20,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,9,8,8,8,8,6,8,6,0,7,1,3,,,
94,1,1,2,2,4,18,7,17,1,0.29,0,25,6,20,20,20,20,10,10,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,9,9,8,8,6,6,8,7,0,7,1,3,,,
94,1,1,2,2,4,18,8,83,0,0.54,0,35,3,10,32,20,12,11,15,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,7,7,7,7,7,5,6,5,0,7,1,3,,,
94,1,1,2,2,4,18,9,84,0,0.65,0,32,3,30,30,30,5,0,5,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,6,7,6,6,6,5,5,5,0,7,1,3,,,
94,1,1,2,2,4,18,10,85,0,0.3,0,30,2,20,25,15,15,15,10,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,7,7,7,7,5,5,5,0,7,1,3,,,
94,1,1,2,2,4,18,11,86,0,0.27,0,22,2,15,20,20,20,5,20,28,8,4,6,8,Bangladesh,401,2,6,3,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,6,8,8,8,6,6,6,7,0,7,1,3,,,
